imdb_id,original_title,cn_titles,release_year,summary,genres,directors,scriptwriters,actors,length,douban_average_score,douban_star_rating,number_of_ratings,link
tt000138,黑袋行动,黑袋行动,2025,"唯有间谍，才能追捕间谍。
特工乔治·伍德豪斯（迈克尔·法斯宾德 Michael Fassbender 饰）的妻子凯瑟琳（凯特·布兰切特 Cate Blanchett 饰）被怀疑背叛国家，乔治面临着终极考验——对婚姻还是国家忠诚。",剧情 / 爱情 / 悬疑 / 惊悚,史蒂文·索德伯格,大卫·凯普,史蒂文·索德伯格,93分钟,6.0,3.0,7863,https://www.douban.com/doubanapp/dispatch?uri=/movie/36739635
tt000139,火锅艺术家,火锅艺术家,2025,东北小伙李如意（崔志佳 饰）的导演事业遭逢变故，还被债主七哥（乔杉 饰）上门催债，无奈之下找到好兄弟张磊（魏翔 饰）、贾总（艾伦 饰）借钱却遭戏精式婉拒，就在穷途末路之时李如意施展厨艺天赋，摇身一变成为火锅届“扛把子”，带领一众小弟誓要赢得“火锅争霸赛”的百万奖金！在登顶之路上，李如意与老丈人袁飞（张琪 饰）、竞争对手陈华柳（于洋 饰）、倒霉伙计小天（宋小宝 饰）开展了一系列啼笑皆非的花式PK，最终冠军究竟花落谁家？李如意是否会继续在火锅届大展拳脚？抓马人生等待解锁……,喜剧,崔志佳,崔志佳 / 张冠男,崔志佳,98分钟,6.3,3.15,61549,https://www.douban.com/doubanapp/dispatch?uri=/movie/36620952
tt000140,剑道尘心,斗罗大陆剧场版,2025,斗罗最终战的二十年前，武魂殿曾阴谋一统整个魂师界，吞并所有宗门，七宝琉璃宗首当其冲，陷入危难，骨斗罗带着宗门少主—五岁的宁荣荣请剑斗罗出山相救，于是剑斗罗尘心带上小荣荣踏上了一条生死逃亡路，然而他们所不知的是，这条路的背后竟是一场将会影响斗罗大陆的巨大阴谋……,动画,金蕾,马华 / 郑瑛璐 / 蔡奕星 / 王子悦 / 屈亦张,金蕾,92分钟,8.3,4.15,5551,https://www.douban.com/doubanapp/dispatch?uri=/movie/37000932
tt000141,值班警官,值班警官,2025,"一名被降职的警督调查一起假冒珠宝案件，并因此陷入危险的犯罪网络，生命受到威胁。
《值班警官》是一部惊心动魄的犯罪电影，将调查与情感剧无缝交织在一起。这部电影由 Jeethu Ashraf 执导，Kunchacko Boban 主演，探讨了家庭、复仇和作为一名警官的心理斗争。Kunchacko Boban 的表演非常出色，为他的角色增添了层次感，而 Priyamani 和 Visakh Nair 则为他提供了优质的支持。这部电影以其紧张的环境和引人入胜的情节让你着迷，音频设计非常出色，营造出巨大的紧张感并提升了这些场景的情感冲击力。
虽然电影的前半部分充满动作和悬念，但后半部分可以缩短一点，因为有些场景是重复的。但动作场面仍然引人入胜，电影摄影非常出色，保持了视觉效果的趣味性。总的来说，《值班警官》是一部非常值得一看的电影，表演精彩，犯罪、家庭剧和动作...",动作 / 惊悚 / 犯罪,Jithu Ashraf,夏希·卡比尔,Jithu Ashraf,134分钟,7.0,3.5,1706,https://www.douban.com/doubanapp/dispatch?uri=/movie/37283593
tt000142,制暴：无限杀机,制暴：无限杀机,2025,影片改编自查克·迪克逊所著同名系列小说，主人公莱文·凯德（杰森·斯坦森 Jason Statham 饰）是黑色行动界的传奇人物，他放弃职业从事建筑工作，想过简单的生活，做女儿的好父亲，而当他老板的十几岁女儿珍妮突然消失后，莱文被召回要求重操旧业。在追踪过程中，莱文卷入到 一个邪恶的犯罪阴谋的中心，产生了连锁反应，将威胁到他的新生活方式。,动作 / 惊悚,大卫·阿耶,查克·狄克逊 / 西尔维斯特·史泰龙 / 大卫·阿耶,大卫·阿耶,116分钟,5.5,2.75,30072,https://www.douban.com/doubanapp/dispatch?uri=/movie/33415953
tt000143,只此青绿,只此青绿,2024,一位现代文物研究员（谢素豪 饰）在《千里江山图》即将展出之际潜心钻研，跨越九百余年时空走入北宋少年画家希孟（张翰 饰）的内心，目睹了希孟呕心沥血忘我创作，与无数劳动者携手，历尽千辛万苦创作出传世画卷的历程。,剧情 / 歌舞 / 历史,周莉亚 / 韩真,徐珺蕊,周莉亚 韩真,89分钟,8.2,4.1,30541,https://www.douban.com/doubanapp/dispatch?uri=/movie/36401998
tt000144,河边有个好地方,河边有个好地方,2025,诗牛牛（张蒙鑫 饰）是班里不折不扣的刺头，经常跟同学和老师对着干，周围人对他愈发失去信心。毛叶（刘祐榕 饰）在班上向来沉默寡言，只专心在自己的本子上涂涂画画，也因此被班上同学排挤。一次巧合将两位被边缘化的孩子安排到同一个“特殊雅座”上，因此建立了深厚的友谊。恰逢校长的表妹粉提老师（刘盼 饰）要完成硕士毕业论文，需要实地调研学生的心理状态，两位“问题少年”进入她的视野，旁人眼里无药可救的差生，却有着不为人知的闪光点……,剧情 / 儿童,张忠华,张忠华,张忠华,91分钟,7.4,3.7,3114,https://www.douban.com/doubanapp/dispatch?uri=/movie/36404113
tt000145,与鬼怪们的平静生活,与鬼怪们的平静生活,2024,The film is made up of stories about the residents of a small inland town where believing in paranormal activity is fully accepted.,喜剧 / 奇幻,恩里克·布利奥,恩里克·布利奥,恩里克·布利奥,88分钟,7.1,3.55,1110,https://www.douban.com/doubanapp/dispatch?uri=/movie/36676136
tt000146,听说,听说,2024,影片翻拍自由彭于晏、陈意涵、陈妍希主演的华语电影《听说》，讲述一个摩托外送骑手爱上了一个有听力障碍的年轻女孩，他们将自己比作水鸟和树木，试图冲破感情中的障碍，追逐自己的梦想并让感情进一步发展的故事。,剧情 / 爱情,赵善浩,罗载元 / 郭庆允 / 赵善浩,赵善浩,109分钟,7.5,3.75,5004,https://www.douban.com/doubanapp/dispatch?uri=/movie/36409554
tt000147,爸爸,爸爸,2024,"失去了家人的阮永年（刘青云 饰）如常回到茶餐厅开店，让自己感觉一切依旧，他生活在回忆的日常里⋯⋯发妻金燕（谷祖琳 饰）准备早餐的厨房，儿子厚明（苏文涛 饰）玩网络游戏的电脑桌，女儿厚恩（熊诺颐 饰）收养的三色猫“三花”，还有一家人共进晚餐的快乐谷茶餐厅，仿佛那一夜从未将一切吞噬。血缘的摰亲夺走了生命的挚爱，永年既无法憎恨生者，更无法忘记逝者，唯有回忆与幻想相濡以沫，让永年在迷茫的生活中找到一些真实感，纵与儿子一窗之隔，永年比以往更努力活得像一个“爸爸”。 父与子，这段窒息的关系会否迎来长夜尽头，成为彼此活着的救赎？
影片改编自2010香港荃湾享和街弑亲案。",剧情,翁子光,翁子光,翁子光,131分钟,7.3,3.65,2181,https://www.douban.com/doubanapp/dispatch?uri=/movie/36315000
tt000148,虎毒不,虎毒不,2024,"三十五歲的淑貞和丈夫及老爺奶奶一起住在新界近郊，並在一家廉價麵包店當麵包師傅。她一直過着平凡的生活，直至誕下了一雙龍鳳胎，人生漸漸起了變化。
成為母親為她帶來了各種壓力。丈夫從不主動參與育兒，即使同在卻如同缺席。儘管有一份全職工作，淑貞仍被理所當然地視為孩子們不分晝夜的主要照顧者，也因此是寶寶們發育不良、整天哭鬧時問責的對象。她和婆家因育兒方式及男女觀念而常有衝突。產後的各種身體變化亦令她煩惱不堪。當她因為照顧孩子而失去了她所熱愛的工作時，她的世界崩塌了起來。
她努力想要成為「好媽媽」，卻在過程中不知不覺地被蠶食得只剩空殼。她沒法堅持下去了，她迫切地尋找一個即時的出口，即使那是通往悲劇的出口。",剧情,陈小娟,陈小娟,陈小娟,112分钟,7.6,3.8,1578,https://www.douban.com/doubanapp/dispatch?uri=/movie/35211944
tt000149,禁忌童话,禁忌童话,2025,讲述一位有抱负的公务员兼儿童故事作家（朴智炫 饰演）故事，毕业后梦想写儿童故事，但被分配到青少年保护队，被迫每天看色情片。更糟糕的是，他被迫写一部成人网络小说。,喜剧,李钟奭,未知,李钟奭,109分钟,6.2,3.1,6117,https://www.douban.com/doubanapp/dispatch?uri=/movie/36427189
tt000150,诺斯费拉图,诺斯费拉图,2024,影片讲述了一个哥特故事，被鬼附身的年轻女子艾伦·亨特（莉莉-罗丝·德普 饰）和迷恋她的可怕的吸血鬼伯爵（比尔·斯卡斯加德 饰）之间的痴恋，造成了难以言喻的恐怖。,悬疑 / 恐怖 / 奇幻,罗伯特·艾格斯,罗伯特·艾格斯,罗伯特·艾格斯,132分钟,5.9,2.95,13192,https://www.douban.com/doubanapp/dispatch?uri=/movie/26596871
tt000151,适合我的酒店,适合我的酒店,2024,新晋作家中岛加代子凭借出色的作品赢得了新人奖，却遭到文坛大前辈东十条宗则的严厉批评，导致出版计划泡汤。心怀不甘的加代子决定展开复仇。她入住了文豪们钟爱的山上酒店，发现东十条就住在自己楼上的房间。在大学前辈、现任编辑远藤的协助下，她开始不断干扰东十条的写作。在这场文学对决中，加代子能否逆风翻盘，重返文坛？本片改编自柚木麻子的同名小说。,剧情,堤幸彦,川尻恵太,堤幸彦,99分钟,7.1,3.55,4669,https://www.douban.com/doubanapp/dispatch?uri=/movie/36919152
tt000152,毒劫,毒劫,2025,一场毒品交易出了差错，某位政客关系疏远的儿子因而陷入危险。为了救他，一名受创的警探必须游走犯罪世界。过程中，他渐渐发觉掌控这座城市的幕后势力，揭开由贪污与阴谋交织而成的复杂网络。,剧情 / 动作 / 悬疑 / 惊悚 / 犯罪,加雷斯·埃文斯,加雷斯·埃文斯,加雷斯·埃文斯,105分钟,5.7,2.85,9232,https://www.douban.com/doubanapp/dispatch?uri=/movie/35367384
tt000153,不说话的爱,不说话的爱,2025,聋人小马 （张艺兴 饰）和女儿木木（李珞桉 饰）彼此为伴，小孩姐木木是家里的“顶梁柱”，替爸爸和外界沟通，帮爸爸接活赚钱。然而随着木木的长大，她必须要融入听人的世界，两人形影不离的生活即将被打破。就在此时，一个专门利用聋人犯罪的团伙盯上了小马，爱女心切的他一步步被骗入了犯罪的深渊.....,剧情,沙漠,付丹迪,沙漠,111分钟,6.9,3.45,60753,https://www.douban.com/doubanapp/dispatch?uri=/movie/35907663
tt000154,隔空投送,隔空投送,2025,"维奥莱特（梅格翰·法伊 Meghann Fahy 饰）是一名多年来第一次约会的寡妇和单亲妈妈，她来到约会地点的一家高级餐厅之后，就因为她的约会对象亨利（布兰登·斯克莱纳 Brandon Sklenar 饰）比她预期中更有魅力和更帅气感到非常高兴。但是随着一连串的匿名讯息开始陆续传送到她的手机，维奥莱特就从一开始的烦躁逐渐陷入恐惧，而这两人之间原本擦出的火花也开始冷却下来。
后来她收到指示不准把这件事告诉任何人，而且必须遵守匿名讯息的指令，否则她透过手机上的家用监视器看到的帽T神秘人物就会杀死维奥莱特年幼的儿子以及正在当他保姆的姐姐。维奥莱特必须完全按照指令行动，否则她所爱的每个人都会死去，而一直在无形中折磨她的神秘人物最后的指令又是什么？杀死亨利。",剧情 / 悬疑 / 惊悚,克里斯托弗·兰登,吉莉安·雅各布斯 / 克里斯托弗·罗奇,克里斯托弗·兰登,95分钟,5.6,2.8,7102,https://www.douban.com/doubanapp/dispatch?uri=/movie/36787874
tt000155,狮子王：木法沙传奇,狮子王：木法沙传奇,2024,讲述远在辛巴诞生之前，他的父亲——年轻的木法沙与亲如兄弟的塔卡（刀疤），如何邂逅一群个性迥异的卓越伙伴，并共同踏上寻找荣耀王国的冒险征程。影片将逐一揭开两位狮兄弟与睿智的山魈巫师拉飞奇、自信勇敢的母狮莎拉碧、以及爱唠叨的红嘴犀鸟沙祖各自的起源故事，展现他们如何迎接来自敌人、同伴以及内心的重重考验。这场穿越广袤草原的命运抗争之旅，注定将成就一代伟大的狮王，亦将见证一对兄弟反目的悲剧宿命，最终谱写出荣耀大地生生不息的传奇，再次叩响生命循环的永恒主题。,剧情 / 动画 / 歌舞 / 奇幻 / 冒险,巴里·詹金斯,杰夫·内桑森,巴里·詹金斯,119分钟,6.6,3.3,31948,https://www.douban.com/doubanapp/dispatch?uri=/movie/35212342
tt000156,人偶之家,人偶之家,2025,故事主角是失去五岁女儿芽衣的铃木佳惠（长泽雅美）和丈夫忠彦（濑户康史）。沉浸在悲伤中的佳惠，在古董市场找到一个与芽衣非常相似的可爱洋娃娃，并开始呵护它，逐渐恢复了活力。但是，佳惠和忠彦有了新的女儿真衣之后，两人就不再关注这个洋娃娃了。渐渐地，五岁大的真衣开始和洋娃娃玩耍，这个家庭接二连三地发生奇怪的事情。佳惠他们试图摆脱这个洋娃娃，但无论扔掉还是供奉，这个洋娃娃却莫名其妙地回来了！洋娃娃隐藏的秘密是什么？以及即将揭开的震撼真相是什么——！,恐怖,矢口史靖,矢口史靖,矢口史靖,110分钟,7.9,3.95,1533,https://www.douban.com/doubanapp/dispatch?uri=/movie/37134889
tt000157,魔法蓝精灵,魔法蓝精灵,2025,蓝精灵村庄每日载歌载舞一片欢乐，直到蓝爸爸（约翰·古德曼 John Goodman 配音）被格格巫绑架打破了平静，蓝妹妹（蕾哈娜 Rihanna 配音）带领蓝精灵勇闯现实世界，用魔法和智慧开启冒险。,喜剧 / 动画 / 奇幻 / 冒险,克里斯·米勒,帕姆·布雷迪,克里斯·米勒,90分钟(中国大陆),6.0,3.0,1999,https://www.douban.com/doubanapp/dispatch?uri=/movie/35929770
tt000158,久别·重逢,久别·重逢,2024,"那年盛夏，少女夏文萱（许恩怡 饰）与少年苏升华（陈卓贤 饰），因一张唱片相遇，但对这段青涩的爱情，不知能走多远……
多年后，已成为音乐人的苏升华（郑伊健 饰），在人生低谷时，意外重逢夏文萱（蔡思韵 饰）。被病困的夏文萱心痛眼前苏升华变化如此，决定为他送上最后礼物，希望这段旅程能让他找到人生改变……",剧情 / 爱情 / 奇幻,梁礼彦,梁礼彦,梁礼彦,106分钟,6.6,3.3,1402,https://www.douban.com/doubanapp/dispatch?uri=/movie/36478198
tt000159,此心安处,此心安处,2024,影片改编自理查德·麦圭尔同名漫画。这是一部关于百年间多个家庭分别住进了同一间房子后发生的一系列关于爱、失落、欢笑和泪水的故事。影片横跨时间长河，以极其特殊的视角捕捉到了最纯粹的人类体验，有生活教科书般的温馨，也有白日梦想家般的无限向往，有婚姻经营者的无奈，通过104分钟向观众呈现出一幕幕百年家庭众生相。,剧情,罗伯特·泽米吉斯,埃里克·罗思 / 罗伯特·泽米吉斯 / 理查德·麦奎尔,罗伯特·泽米吉斯,104分钟,7.4,3.7,13419,https://www.douban.com/doubanapp/dispatch?uri=/movie/35782224
tt000160,地下忍者,地下忍者,2025,本片改编自花泽健吾的同名漫画，讲述了曾经辉煌一时的日本忍者，在战后被GHQ解散组织而消失，不过，他们潜伏在世界的所有机关，现代也暗中活动着，据说人数约为20万人。但基层忍者经常找不到工作，其中之一的云隐九郎（山崎贤人 饰）隶属忍者组织“NIN”的末端忍者（下忍），过着与啃老族无异的生活。一天，闲得发慌的他被判了一项重大的“忍务”，那就是调查战后70多年来一直潜入地下的某个组织的动向，其名为——“地下忍者”。忍术、智谋、最新科技等驱使了一切，从未有过的战斗现在开始。,剧情 / 喜剧 / 动作,福田雄一,福田雄一 / 花泽健吾,福田雄一,123分钟,5.6,2.8,1816,https://www.douban.com/doubanapp/dispatch?uri=/movie/36838213
tt000161,海洋奇缘2,海洋奇缘2,2024,在祖灵突如其来的呼唤之下，莫阿娜（奥丽伊·卡瓦洛 Auli'i Cravalho 配音）、毛伊（道恩·强森 Dwayne Johnson 配音）和新船员们将启程航向大洋洲的彼端，一路深入危险未知的海域，面对一场前所未见的新冒险。,喜剧 / 动画 / 歌舞 / 奇幻 / 冒险,小戴夫·德里克 / 杰森·汉德 / 达娜·莱杜克斯·米勒,杰拉德·布什 / 达娜·莱杜克斯·米勒 / 贝克·史密斯 / 布莱森·春,小戴夫·德里克 杰森·汉德 达娜·莱杜克斯·米勒,100分钟,6.7,3.35,35892,https://www.douban.com/doubanapp/dispatch?uri=/movie/36768946
tt000162,误杀3,误杀3,2024,郑炳睿（肖央 饰）的宝贝女儿婷婷众目睽睽之下，遭神秘绑匪绑架，始终陪伴父女左右的李慧萍（佟丽娅 饰）与他一同展开救女行动。但狡诈绑匪轻松躲避警方负责人张景贤（段奕宏 饰）的密集追捕，更将救女心切的郑、李二人玩弄于股掌之间。绝望间，郑炳睿选择走上了一条通往地狱的救女之路，纵使化身“修罗”也不能放过伤害自己女儿的恶徒！殊不知一场更大的阴谋正在悄然展开，所有卷入其中的人都无法逃脱。,剧情 / 悬疑 / 犯罪,甘剑宇,陈思诚 / 武皮皮 / 李鹏 / 胡小楠,甘剑宇,109分钟,6.0,3.0,205136,https://www.douban.com/doubanapp/dispatch?uri=/movie/35815771
tt000163,砖墙谜攻,砖墙谜攻,2025,蒂姆和奥利维娅醒来后发现自己被困在公寓里，四周突然出现了一道坚不可摧、未来感十足的墙……而且他们并不孤单，整栋大楼和所有住户似乎都被封闭了起来。在无法获得外界援助的情况下，他们必须团结起来寻找出路。他们能及时解开这堵墙背后的谜团，并活下来吗？,剧情 / 科幻 / 悬疑 / 惊悚,菲利普·科赫,菲利普·科赫,菲利普·科赫,99分钟,5.4,2.7,3362,https://www.douban.com/doubanapp/dispatch?uri=/movie/36827697
tt000164,焚城,焚城,2024,"危险物质突发泄漏！24小时后危及香港全城。
如何及时阻止这场末日灾难，专家范伟立（刘德华 饰）与Cecilia（莫文蔚 饰）各执一词。同时，消防队长黎杰峰（白宇 饰）和队友已奉命奔赴未知前线。
随着末日的逼近，富商的黑色利益链也逐渐浮出水面，独享财富却要平摊灾难，这次危机究竟要如何才能化解？",剧情 / 动作 / 灾难,潘耀明,麦天枢 / 岑君茜 / 王颖瑶 / 杜瑞榕 / 辛雅,潘耀明,136分钟,6.8,3.4,126748,https://www.douban.com/doubanapp/dispatch?uri=/movie/36421884
tt000165,普通事故,普通事故,2025,只是一场意外，却又超乎意外。驾车撞死一条狗，男子与妻女来到陌生车房。凭其义肢走动时的声响，车房工认出司机或是当年施酷刑的狱吏。仇人送上门，雪恨更待何时。然而，狱中受折磨时双眼被蒙，嫌疑犯是行刑者确实无误？从早到晚奔波一轮，找来几个狱友确认俘虏身份，痛苦回忆涌上心头。在无 垠沙漠等待把他活埋私了，有若在人性荒原等待果陀，替天行道又是否问心无愧？以悬疑惊栗布局，暗黑写实的人物故事来自巴纳希狱中亲见亲闻，将苛政、滥权、以暴易暴一一置于道德伦理的天秤上，丈量人性轻重；悲愤中不失幽默，连消带打贪污贿赂之风。一面金棕榈奖，绝非意外。,动作 / 惊悚 / 犯罪 / 冒险,贾法·帕纳西,贾法·帕纳西,贾法·帕纳西,101分钟,7.6,3.8,837,https://www.douban.com/doubanapp/dispatch?uri=/movie/37247238
tt000166,黑煞女,黑煞女,2025,Panor是个年轻的处女生活在一个偏远的村庄中，只因为在她出生的那天村里有人举行了一场黑魔法的仪式，导致所有人都瞧不起她，认为她是不祥之兆，任何靠近她的人都会遭受诅咒。,剧情 / 惊悚 / 恐怖,普蒂蓬·塞西甲,普蒂蓬·塞西甲 / 纳塔波特·波楚姆尼安 / Nattamol Paethanom,普蒂蓬·塞西甲,124分钟,6.0,3.0,2172,https://www.douban.com/doubanapp/dispatch?uri=/movie/37090014
tt000167,喜宴(新版),喜宴(新版),2025,"讲述一群彼此选择为家人的朋友，如何在家庭期待、酷儿身份与文化认同的冲突中，经历各种意外与感动。
安琪拉（凯莉·玛丽·陈 饰）与伴侣李（莉莉·格莱斯顿 饰）因试管婴儿疗程屡屡失败，却无力负担新的疗程费用。而他们的好友珉（韩基灿 饰），虽是跨国企业家族的隐藏继承人，坐拥丰厚财富，却因学生签证即将到期而陷入困境。当他的男友克里斯（杨伯文 饰）拒绝求婚后，珉灵机一动，向安琪拉提出一桩交易——只要她愿意与他假结婚，助他取得绿卡，他便资助李的试管婴儿费用。
然而，他们原本打算低调进行的计划，却因珉的奶奶（尹汝贞 饰）突然从韩国飞来探访而彻底失控。这位精明的老夫人不仅对孙子的婚事半信半疑，还坚持要为他们办一场盛大的传统婚礼，让这场“交易”瞬间变成一场盛大而混乱的囍宴。随着婚礼逼近，两对情侣的感情与关系也面临前所未有的挑战——当承诺、家人与自我认同交织在一起，他们是...",喜剧 / 爱情 / 同性,安德鲁·安,安德鲁·安 / 詹姆斯·夏慕斯,安德鲁·安,102分钟,5.2,2.6,3226,https://www.douban.com/doubanapp/dispatch?uri=/movie/36869044
tt000168,剧场版,在长椅上,2024,"河畔的绿茵丛中静静伫立着一张长椅。某个黄昏时分，这对久别重逢的青梅竹马在狭小的座椅上并肩而坐。他们交换着欲言又止却饱含温情的话语，细碎的话语间流淌着难以言明的微妙情愫。
这张承载着故事的长椅见证着人间百态：谈分手的情侣遭遇醉汉搅局，离家出走的姐姐与追寻而来的妹妹在此相逢，市政厅职员正谋划着拆除这座承载记忆的公共设施。
本片以一张长椅为原点，用多线交织的长篇叙事捕捉当代都市人稍纵即逝的生命片段，在方寸之间勾勒出浮世众生的情感光谱。",剧情,奥山由之,莲见翔 / 根本宗子 / 奥山由之 / 生方美久,奥山由之,86分钟,8.0,4.0,1597,https://www.douban.com/doubanapp/dispatch?uri=/movie/37037753
tt000169,志愿军：存亡之战,志愿军：存亡之战,2024,"影片聚焦铁原阻击战。1951年5月，中国人民志愿军第63军刚刚结束了持续一个月的作战，就受命进驻铁原战场，正面对抗“联合国军”4个师。志愿军将士们浴血奋战，终于把敌军打上了谈判桌。
为了完成任务，63军189师的战士化整为零，把自己变成一根钉子，牢牢钉在阵地上。
1营阵地上，身为营教导员的李想（朱一龙 饰）立下“一步也不会再退”的誓言，死守阵地。
炮火连天中，李默尹（辛柏青 饰）一家三口在战场上团聚，一把钥匙，一顿战壕中的团圆饭，让这个因战争分离的小家更为亲密。
为了给新中国造出更好的武器，归国军工专家吴本正（朱亚文 饰）在张孝恒（欧豪 饰）的保护下进入战场。身为警卫员的张孝恒坚信，守住了吴本正，就是守住了祖国的未来。
孙醒（陈飞宇 饰）、杨三弟（张宥浩 饰）也纷纷来到铁原。63军全体将士一起，在铁原战场上筑成了一道冲不破的“铁长城”！",剧情 / 历史 / 战争,陈凯歌,陈凯歌 / 张珂,陈凯歌,144分钟,6.7,3.35,149009,https://www.douban.com/doubanapp/dispatch?uri=/movie/36296618
